"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ID=BJEIHDPM_03099;eC_number=3.4.21.53;Name=lon_4;gene=lon_4;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q2YPX3;locus_tag=BJEIHDPM_03099;product=Lon protease",-4.99942533939188,7.79726139978883,-23.2675774200674,2.66642891803234e-27,1.523356235433e-25,51.6734920617892
"ID=BJEIHDPM_01646;eC_number=3.1.-.-;Name=rhsC;dbxref=COG:COG3209;gene=rhsC;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:E0SGL7;locus_tag=BJEIHDPM_01646;product=Putative deoxyribonuclease RhsC",-4.71542284870902,8.95073591454038,-23.2537830929172,2.73528172669119e-27,1.54430788310482e-25,51.9604847187583
"ID=BJEIHDPM_02934;Name=ampG;dbxref=COG:COG0477;gene=ampG;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0AE16;locus_tag=BJEIHDPM_02934;product=Protein AmpG",-5.1929034101662,8.00652170811212,-23.2419350970749,2.7958657895312e-27,1.56015813069305e-25,51.6632379146673
"ID=BJEIHDPM_03772;Name=tycC_2;gene=tycC_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:O30409;locus_tag=BJEIHDPM_03772;product=Tyrocidine synthase 3",-4.83594157515624,7.88643046865398,-23.2309259906886,2.85338647227455e-27,1.57395421614317e-25,51.6549963088637
"ID=BJEIHDPM_00482;Name=kup;gene=kup;inference=ab initio prediction:Prodigal:2.6,protein motif:HAMAP:MF_01522;locus_tag=BJEIHDPM_00482;product=Low affinity potassium transport system protein kup",-5.24458701217652,7.80100651514703,-23.2057168375891,2.98968868229489e-27,1.62402056281999e-25,51.5465026210063
"ID=BJEIHDPM_00157;eC_number=1.4.1.2;Name=gdhB;dbxref=COG:COG2902;gene=gdhB;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q9HZE0;locus_tag=BJEIHDPM_00157;product=NAD-specific glutamate dehydrogenase",-5.03818450324866,7.86487918029526,-23.1959483883239,3.04427384480037e-27,1.62402056281999e-25,51.5678874429708
"ID=BJEIHDPM_01995;Name=mdtK;dbxref=COG:COG0534;gene=mdtK;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P37340;locus_tag=BJEIHDPM_01995;product=Multidrug resistance protein MdtK",-5.6134206140812,7.3793015692857,-23.1957003396461,3.04567307051051e-27,1.62402056281999e-25,51.407174514605
"ID=BJEIHDPM_01658;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_01658;product=hypothetical protein",-3.79549668769861,9.26421104487247,-23.1698921652735,3.19489826797336e-27,1.68486997670375e-25,51.8869439621711
"ID=BJEIHDPM_03850;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:D2TV88;locus_tag=BJEIHDPM_03850;product=putative autotransporter",-5.24180476312983,7.49866641790241,-23.1624832294628,3.23909965001953e-27,1.68961295874388e-25,51.4111794042714
"ID=BJEIHDPM_00782;eC_number=2.4.1.33;Name=alg8;dbxref=COG:COG1215;gene=alg8;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q52463;locus_tag=BJEIHDPM_00782;product=Mannuronan synthase",-4.95159386773935,7.65890247205386,-23.1438644392646,3.35295165289765e-27,1.73019515938234e-25,51.4469011813414
"ID=BJEIHDPM_01101;Name=gsiB_1;dbxref=COG:COG0747;gene=gsiB_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P75797;locus_tag=BJEIHDPM_01101;product=Glutathione-binding protein GsiB",-5.07543860663039,7.78678548484774,-23.0894865505576,3.70939624401003e-27,1.89376516755363e-25,51.3813240537705
"ID=BJEIHDPM_01902;eC_number=1.9.3.1;Name=ctaD;dbxref=COG:COG0843;gene=ctaD;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P31833;locus_tag=BJEIHDPM_01902;product=Cytochrome c oxidase subunit 1",-4.93762146445986,8.15939633615863,-23.0354728540673,4.10177283986619e-27,2.07204293247556e-25,51.387617165625
"ID=BJEIHDPM_01076;Name=fyuA_1;dbxref=COG:COG1629;gene=fyuA_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0C2M9;locus_tag=BJEIHDPM_01076;product=Pesticin receptor",-5.43080989391722,8.30511179439491,-23.0042791827672,4.3474040422849e-27,2.17324916655471e-25,51.2835335714869
"ID=BJEIHDPM_01781;Name=mltF_2;gene=mltF_2;inference=ab initio prediction:Prodigal:2.6,protein motif:HAMAP:MF_02016;locus_tag=BJEIHDPM_01781;product=Membrane-bound lytic murein transglycosylase F",-5.02350146283827,7.8982731182197,-22.9418064046339,4.88542977256443e-27,2.41702860603471e-25,51.1558076567017
"ID=BJEIHDPM_00425;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_00425;product=hypothetical protein",-5.54820409513661,7.81944482182583,-22.8985017025679,5.29780688199034e-27,2.59430359455833e-25,50.9912299855879
"ID=BJEIHDPM_04771;eC_number=5.4.99.15;Name=treY;gene=treY;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q44315;locus_tag=BJEIHDPM_04771;product=Maltooligosyl trehalose synthase",-5.36371660051832,7.84030355452088,-22.878412314716,5.5009992820646e-27,2.65111603471859e-25,50.9868850148943
"ID=BJEIHDPM_00110;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_00110;product=hypothetical protein",-4.97954294471948,8.5877124069505,-22.876156215693,5.52430930343527e-27,2.65111603471859e-25,51.1636622736434
"ID=BJEIHDPM_00965;eC_number=1.8.5.-;Name=msrP;dbxref=COG:COG2041;gene=msrP;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P76342;locus_tag=BJEIHDPM_00965;product=Protein-methionine-sulfoxide reductase catalytic subunit MsrP",-5.13150550379801,8.40099464830618,-22.8510740695513,5.7903440519668e-27,2.75127337677115e-25,51.061043757457
"ID=BJEIHDPM_00740;Name=hemR;dbxref=COG:COG1629;gene=hemR;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P31499;locus_tag=BJEIHDPM_00740;product=Hemin receptor",-3.65788088722239,9.03074457525897,-22.8400719633346,5.91112576672398e-27,2.78112672103023e-25,51.2644540547479
"ID=BJEIHDPM_01482;Name=ftsA_1;gene=ftsA_1;inference=ab initio prediction:Prodigal:2.6,protein motif:HAMAP:MF_02033;locus_tag=BJEIHDPM_01482;product=Cell division protein FtsA",-5.06547647398962,7.89106135001648,-22.8340462207476,5.97836231034906e-27,2.78545249780244e-25,50.947695989539
"ID=BJEIHDPM_01039;Name=der_2;gene=der_2;inference=ab initio prediction:Prodigal:2.6,protein motif:HAMAP:MF_00195;locus_tag=BJEIHDPM_01039;product=GTPase Der",-5.36736857980444,7.90695301902877,-22.828072928484,6.04578336125856e-27,2.78978022602691e-25,50.9075813329265
"ID=BJEIHDPM_00542;eC_number=2.4.1.12;Name=bcsA;dbxref=COG:COG1215;gene=bcsA;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P37653;locus_tag=BJEIHDPM_00542;product=Cellulose synthase catalytic subunit [UDP-forming]",-5.11180600451495,8.89546042048943,-22.8099937487881,6.25460719213026e-27,2.84227452411582e-25,51.0932412985462
"ID=BJEIHDPM_01914;eC_number=1.11.1.6;Name=katE;dbxref=COG:COG0753;gene=katE;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P21179;locus_tag=BJEIHDPM_01914;product=Catalase HPII",-5.41856687233282,7.74340761151332,-22.8041409812053,6.32377388030671e-27,2.84227452411582e-25,50.8296236107337
"ID=BJEIHDPM_03218;dbxref=COG:COG2200;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q9I310;locus_tag=BJEIHDPM_03218;product=putative signaling protein",-4.45321669402334,7.89721441917923,-22.7981910083813,6.39488893569156e-27,2.84227452411582e-25,50.9132581878841
"ID=BJEIHDPM_00119;Name=appA_1;gene=appA_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P42061;locus_tag=BJEIHDPM_00119;product=Oligopeptide-binding protein AppA",-5.48299785983307,7.84738708371423,-22.7943037115217,6.44179043511513e-27,2.84227452411582e-25,50.8200977101804
"ID=BJEIHDPM_01967;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q02170;locus_tag=BJEIHDPM_01967;note=UPF0758 protein YsxA;product=hypothetical protein",-4.90382260075109,7.71667693356206,-22.7931583262572,6.45567666448478e-27,2.84227452411582e-25,50.8634374019288
"ID=BJEIHDPM_01051;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_01051;product=hypothetical protein",-5.38030778673778,8.07185109286038,-22.7827249696355,6.58358063292092e-27,2.87223667794432e-25,50.8537471185087
"ID=BJEIHDPM_01558;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_01558;product=hypothetical protein",-5.39376688685055,7.7418624190068,-22.7611430628736,6.85641964704485e-27,2.96432053028543e-25,50.7510866925072
"ID=BJEIHDPM_00261;eC_number=5.1.3.37;Name=algE5;gene=algE5;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q44492;locus_tag=BJEIHDPM_00261;product=Mannuronan C5-epimerase AlgE5",-5.03274719858797,8.20523996236407,-22.7252956228563,7.33534312843462e-27,3.14306354226409e-25,50.7952025012311
"ID=BJEIHDPM_00406;Name=mcpQ_2;dbxref=COG:COG0840;gene=mcpQ_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q88D09;locus_tag=BJEIHDPM_00406;product=Methyl-accepting chemotaxis protein McpQ",-5.21162264169322,8.31314074761169,-22.6595000812223,8.30504322015381e-27,3.52707101004585e-25,50.680553051575
"ID=BJEIHDPM_02158;Name=cirA_1;dbxref=COG:COG4771;gene=cirA_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P17315;locus_tag=BJEIHDPM_02158;product=Colicin I receptor",-4.76703674578405,7.9541736364674,-22.6406757372103,8.60583759477936e-27,3.62275566818826e-25,50.6329992300167
"ID=BJEIHDPM_01429;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_01429;product=hypothetical protein",-5.26600860467593,8.10761795159435,-22.6343148106092,8.70997086521252e-27,3.63470871149173e-25,50.6056216641924
"ID=BJEIHDPM_04773;eC_number=3.2.1.-;Name=glgX;dbxref=COG:COG1523;gene=glgX;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P9WQ25;locus_tag=BJEIHDPM_04773;product=Glycogen operon protein GlgX ",-5.44578951951432,7.36417512199547,-22.6201299689304,8.9468393353941e-27,3.67434214984652e-25,50.3710186996277
"ID=BJEIHDPM_00270;eC_number=4.2.2.5;Name=cslA;gene=cslA;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q59288;locus_tag=BJEIHDPM_00270;product=Chondroitinase-AC",-5.06259780136868,8.76746740916876,-22.6194666526643,8.95807525592921e-27,3.67434214984652e-25,50.7126468931931
"ID=BJEIHDPM_02679;Name=fecB;dbxref=COG:COG4594;gene=fecB;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P15028;locus_tag=BJEIHDPM_02679;product=Fe(3+) dicitrate-binding periplasmic protein",-5.29251286111501,6.78164050581538,-22.546211952262,1.02918359799019e-26,4.18563736165672e-25,50.1099159361416
"ID=BJEIHDPM_03119;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_03119;product=hypothetical protein",-5.06749905560245,7.5990554427415,-22.5125534780624,1.09709409858266e-26,4.4201458101184e-25,50.2879786760007
"ID=BJEIHDPM_00474;eC_number=3.4.21.-;Name=oprD_1;gene=oprD_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P32722;locus_tag=BJEIHDPM_00474;product=Porin D",-5.25045604989672,8.78696201925872,-22.5073140894312,1.10806901690226e-26,4.4201458101184e-25,50.4975180933901
"ID=BJEIHDPM_02958;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_02958;product=hypothetical protein",-4.71047770752862,8.46537727640901,-22.5041779267928,1.11469180813576e-26,4.4201458101184e-25,50.4855072642201
"ID=BJEIHDPM_01333;eC_number=3.1.4.52;Name=pdeR;dbxref=COG:COG2199;gene=pdeR;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P77334;locus_tag=BJEIHDPM_01333;product=Cyclic di-GMP phosphodiesterase PdeR",-5.01987723647458,7.93667126292327,-22.499787760915,1.12403059256596e-26,4.4201458101184e-25,50.3568949061165
"ID=BJEIHDPM_01731;Name=alsT;dbxref=COG:COG1115;gene=alsT;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q45068;locus_tag=BJEIHDPM_01731;product=Amino-acid carrier protein AlsT",-5.08889924074572,8.4369865695934,-22.4956532949,1.13289838433958e-26,4.4201458101184e-25,50.4315258795119
"ID=BJEIHDPM_01776;eC_number=2.3.1.-;Name=oatA;gene=oatA;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q7A3D6;locus_tag=BJEIHDPM_01776;product=O-acetyltransferase OatA",-4.98718667529823,7.90744836356209,-22.4784006633773,1.17067926599515e-26,4.53071757863769e-25,50.3116014541155
"ID=BJEIHDPM_01414;eC_number=1.2.1.68;Name=calB;gene=calB;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:O86447;locus_tag=BJEIHDPM_01414;product=Coniferyl aldehyde dehydrogenase",-5.25253667364317,7.7376715167965,-22.3827008058353,1.4048551907785e-26,5.39352004843683e-25,50.0769684035585
"ID=BJEIHDPM_02991;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_02991;product=hypothetical protein",-5.30907674025008,7.93571309870488,-22.3690563623368,1.44193476144181e-26,5.49194041282482e-25,50.0698186213493
"ID=BJEIHDPM_01637;eC_number=3.6.4.12;Name=recQ_2;dbxref=COG:COG0514;gene=recQ_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P15043;locus_tag=BJEIHDPM_01637;product=ATP-dependent DNA helicase RecQ",-4.85643826392098,7.94099655265605,-22.3288959645771,1.55697001785097e-26,5.88338513044632e-25,50.0568955349788
"ID=BJEIHDPM_02349;eC_number=1.3.8.-;Name=dmdC_2;dbxref=COG:COG1960;gene=dmdC_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q5LLW7;locus_tag=BJEIHDPM_02349;product=3-methylmercaptopropionyl-CoA dehydrogenase",-5.37321280066383,7.32760842768122,-22.3058456640553,1.62717935927598e-26,6.10065136341051e-25,49.8297361550888
"ID=BJEIHDPM_02404;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_02404;product=hypothetical protein",-5.1948401025843,7.9506101722209,-22.2735806120107,1.73091566345995e-26,6.4392746270886e-25,49.9154861739368
"ID=BJEIHDPM_02267;eC_number=3.4.21.-;Name=oprD_4;gene=oprD_4;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P32722;locus_tag=BJEIHDPM_02267;product=Porin D",-5.34706019367467,7.67679343100764,-22.2651796668473,1.75901584136218e-26,6.43964617295982e-25,49.8369066009625
"ID=BJEIHDPM_04401;Name=mepC_3;dbxref=COG:COG1538;gene=mepC_3;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0C071;locus_tag=BJEIHDPM_04401;product=Multidrug/solvent efflux pump outer membrane protein MepC",-5.77096283867128,6.7107326308466,-22.2649543186472,1.75977597691715e-26,6.43964617295982e-25,49.4991610439015
"ID=BJEIHDPM_03382;eC_number=3.5.4.28;Name=mtaD;dbxref=COG:COG0402;gene=mtaD;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q9X034;locus_tag=BJEIHDPM_03382;product=5-methylthioadenosine/S-adenosylhomocysteine deaminase",-4.66186208535032,7.48383493554793,-22.2615583634894,1.77127171250406e-26,6.43964617295982e-25,49.8270726780306
"ID=BJEIHDPM_02006;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_02006;product=hypothetical protein",-5.13770222422144,8.07565154212656,-22.2359604871856,1.86042436757433e-26,6.71291469172122e-25,49.8934527088432
"ID=BJEIHDPM_02218;eC_number=2.6.1.82;Name=patA_2;dbxref=COG:COG4992;gene=patA_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P42588;locus_tag=BJEIHDPM_02218;product=Putrescine aminotransferase",-5.63191399980228,7.48063292735609,-22.2259661475239,1.89646281041495e-26,6.76644230606328e-25,49.6993315977184
"ID=BJEIHDPM_01597;Name=bdlA_3;dbxref=COG:COG0840;gene=bdlA_3;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q9I3S1;locus_tag=BJEIHDPM_01597;product=Biofilm dispersion protein BdlA",-5.02605162472911,7.49514559955869,-22.2240485403753,1.90345845242455e-26,6.76644230606328e-25,49.7632340361752
"ID=BJEIHDPM_01790;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_01790;product=hypothetical protein",-5.29768242498076,7.44151312695805,-22.2064443378077,1.96892290517325e-26,6.94769192788707e-25,49.6764280616073
"ID=BJEIHDPM_02023;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_02023;product=hypothetical protein",-5.04451612654742,7.41767716897768,-22.2011474286744,1.98906626509234e-26,6.96570610233173e-25,49.6937153341547
"ID=BJEIHDPM_01836;inference=ab initio prediction:Prodigal:2.6;locus_tag=BJEIHDPM_01836;product=hypothetical protein",-5.02725706579118,8.20685766187387,-22.1975002912993,2.0030578081304e-26,6.96570610233173e-25,49.8463469056966
"ID=BJEIHDPM_01171;eC_number=3.6.4.13;Name=srmB;gene=srmB;inference=ab initio prediction:Prodigal:2.6,protein motif:HAMAP:MF_00967;locus_tag=BJEIHDPM_01171;product=ATP-dependent RNA helicase SrmB",-5.36630224602767,7.16645186482868,-22.1887721667043,2.03695040488878e-26,7.03260790867718e-25,49.5842090479225
"ID=BJEIHDPM_03174;Name=hisM_1;dbxref=COG:COG4160;gene=hisM_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0A2I7;locus_tag=BJEIHDPM_03174;product=Histidine transport system permease protein HisM",-5.42952193200423,7.45790793671003,-22.1838040306626,2.05650294722125e-26,7.04939831693914e-25,49.6165669475877
"ID=BJEIHDPM_00869;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q9HX91;locus_tag=BJEIHDPM_00869;product=putative protein",-5.06036903964119,7.78511380009479,-22.1747774499797,2.09251891705968e-26,7.12198459785065e-25,49.7216713552163
"ID=BJEIHDPM_02295;eC_number=3.2.1.14;Name=chiA1;gene=chiA1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P20533;locus_tag=BJEIHDPM_02295;product=Chitinase A1",-5.17856875228802,7.43881930963551,-22.1468410775099,2.20811295798223e-26,7.43303829389427e-25,49.5789412556777
"ID=BJEIHDPM_00781;eC_number=1.1.1.132;Name=algD;dbxref=COG:COG1004;gene=algD;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q887P8;locus_tag=BJEIHDPM_00781;product=GDP-mannose 6-dehydrogenase",-5.31022348627206,7.6038139643611,-22.1452504059575,2.21488742660321e-26,7.43303829389427e-25,49.6032980764271
"ID=BJEIHDPM_02148;eC_number=3.5.1.97;Name=quiP_1;dbxref=COG:COG2366;gene=quiP_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q9I4U2;locus_tag=BJEIHDPM_02148;product=Acyl-homoserine lactone acylase QuiP",-5.34204715775853,8.14397750186829,-22.1372536830004,2.24926686721809e-26,7.49599423318028e-25,49.680962947556
"ID=BJEIHDPM_01904;eC_number=1.9.3.1;Name=ctaE;dbxref=COG:COG1845;gene=ctaE;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P06030;locus_tag=BJEIHDPM_01904;product=Cytochrome c oxidase subunit 3",-5.03808844649418,8.12640715641123,-22.1272755489431,2.2929289382946e-26,7.58851421215365e-25,49.6950326304461
"ID=BJEIHDPM_01842;eC_number=3.1.4.53;Name=cpdA_3;gene=cpdA_3;inference=ab initio prediction:Prodigal:2.6,protein motif:HAMAP:MF_00905;locus_tag=BJEIHDPM_01842;product=3'%2C5'-cyclic adenosine monophosphate phosphodiesterase CpdA",-5.27652534801249,7.94573687324239,-22.1219542154712,2.31656620028094e-26,7.58851421215365e-25,49.6333868317846
"ID=BJEIHDPM_04077;Name=btuB_2;dbxref=COG:COG4206;gene=btuB_2;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P06129;locus_tag=BJEIHDPM_04077;product=Vitamin B12 transporter BtuB",-5.48874000271681,7.25268658715733,-22.1201879428881,2.32446674137651e-26,7.58851421215365e-25,49.4677943292842
"ID=BJEIHDPM_00620;eC_number=2.7.7.-;Name=dnaG_1;dbxref=COG:COG0358;gene=dnaG_1;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:Q9I5W0;locus_tag=BJEIHDPM_00620;product=DNA primase",-5.68779921430259,7.30288554048228,-22.1042922685825,2.39681594593924e-26,7.77008450570006e-25,49.4077840709117
"ID=BJEIHDPM_00177;Name=ydfJ;dbxref=COG:COG2409;gene=ydfJ;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P96687;locus_tag=BJEIHDPM_00177;product=Membrane protein YdfJ",-5.23111889633603,7.47456635320387,-22.1009181495404,2.41246632912963e-26,7.77008450570006e-25,49.4961262094097
"ID=BJEIHDPM_01158;Name=yedA;gene=yedA;inference=ab initio prediction:Prodigal:2.6,similar to AA sequence:UniProtKB:P0AA70;locus_tag=BJEIHDPM_01158;product=putative inner membrane transporter YedA",-4.98305504404593,7.78446154642535,-22.0817172916527,2.50353154811559e-26,7.9699999099813e-25,49.5639998928333
